display_name,year,works_count,cited_by_count,city,longitude,latitude
Tomsk Institute of Economics and Law,2014,0,3,Tomsk,84.945915,56.47098
Tomsk Institute of Economics and Law,2015,4,2,Tomsk,84.945915,56.47098
Tomsk Institute of Economics and Law,2016,1,7,Tomsk,84.945915,56.47098
Tomsk Institute of Economics and Law,2017,1,10,Tomsk,84.945915,56.47098
Tomsk Institute of Economics and Law,2018,5,9,Tomsk,84.945915,56.47098
Tomsk Institute of Economics and Law,2019,0,7,Tomsk,84.945915,56.47098
Tomsk Institute of Economics and Law,2020,1,3,Tomsk,84.945915,56.47098
Tomsk Institute of Economics and Law,2021,0,11,Tomsk,84.945915,56.47098
Tomsk Institute of Economics and Law,2022,2,5,Tomsk,84.945915,56.47098
Tomsk Institute of Economics and Law,2023,0,6,Tomsk,84.945915,56.47098
Tomsk National Research Medical Center,2012,5,41,Tomsk,84.945885,56.490105
Tomsk National Research Medical Center,2013,2,67,Tomsk,84.945885,56.490105
Tomsk National Research Medical Center,2014,6,64,Tomsk,84.945885,56.490105
Tomsk National Research Medical Center,2015,2,64,Tomsk,84.945885,56.490105
Tomsk National Research Medical Center,2016,12,53,Tomsk,84.945885,56.490105
Tomsk National Research Medical Center,2017,191,75,Tomsk,84.945885,56.490105
Tomsk National Research Medical Center,2018,257,216,Tomsk,84.945885,56.490105
Tomsk National Research Medical Center,2019,385,486,Tomsk,84.945885,56.490105
Tomsk National Research Medical Center,2020,422,999,Tomsk,84.945885,56.490105
Tomsk National Research Medical Center,2021,538,1660,Tomsk,84.945885,56.490105
Tomsk National Research Medical Center,2022,485,2381,Tomsk,84.945885,56.490105
Tomsk National Research Medical Center,2023,285,1896,Tomsk,84.945885,56.490105
Tomsk Polytechnic University,2012,510,1314,Tomsk,84.95028,56.46528
Tomsk Polytechnic University,2013,457,1608,Tomsk,84.95028,56.46528
Tomsk Polytechnic University,2014,1197,2864,Tomsk,84.95028,56.46528
Tomsk Polytechnic University,2015,2191,4683,Tomsk,84.95028,56.46528
Tomsk Polytechnic University,2016,2501,7537,Tomsk,84.95028,56.46528
Tomsk Polytechnic University,2017,1902,8694,Tomsk,84.95028,56.46528
Tomsk Polytechnic University,2018,1541,10933,Tomsk,84.95028,56.46528
Tomsk Polytechnic University,2019,1646,13934,Tomsk,84.95028,56.46528
Tomsk Polytechnic University,2020,1538,16843,Tomsk,84.95028,56.46528
Tomsk Polytechnic University,2021,1455,19780,Tomsk,84.95028,56.46528
Tomsk Polytechnic University,2022,1273,21477,Tomsk,84.95028,56.46528
Tomsk Polytechnic University,2023,630,13878,Tomsk,84.95028,56.46528
Tomsk Scientific Research Institute of Balneology and Physiotherapy,2012,1,0,Tomsk,84.95628,56.52044
Tomsk Scientific Research Institute of Balneology and Physiotherapy,2013,4,2,Tomsk,84.95628,56.52044
Tomsk Scientific Research Institute of Balneology and Physiotherapy,2014,3,1,Tomsk,84.95628,56.52044
Tomsk Scientific Research Institute of Balneology and Physiotherapy,2015,2,2,Tomsk,84.95628,56.52044
Tomsk Scientific Research Institute of Balneology and Physiotherapy,2016,8,7,Tomsk,84.95628,56.52044
Tomsk Scientific Research Institute of Balneology and Physiotherapy,2017,3,7,Tomsk,84.95628,56.52044
Tomsk Scientific Research Institute of Balneology and Physiotherapy,2018,6,5,Tomsk,84.95628,56.52044
Tomsk Scientific Research Institute of Balneology and Physiotherapy,2019,6,7,Tomsk,84.95628,56.52044
Tomsk Scientific Research Institute of Balneology and Physiotherapy,2020,4,8,Tomsk,84.95628,56.52044
Tomsk Scientific Research Institute of Balneology and Physiotherapy,2021,8,20,Tomsk,84.95628,56.52044
Tomsk Scientific Research Institute of Balneology and Physiotherapy,2022,9,15,Tomsk,84.95628,56.52044
Tomsk Scientific Research Institute of Balneology and Physiotherapy,2023,3,12,Tomsk,84.95628,56.52044
Tomsk State Pedagogical University,2012,52,562,Tomsk,84.97667,56.47389
Tomsk State Pedagogical University,2013,66,833,Tomsk,84.97667,56.47389
Tomsk State Pedagogical University,2014,76,1105,Tomsk,84.97667,56.47389
Tomsk State Pedagogical University,2015,123,1379,Tomsk,84.97667,56.47389
Tomsk State Pedagogical University,2016,101,1586,Tomsk,84.97667,56.47389
Tomsk State Pedagogical University,2017,103,1731,Tomsk,84.97667,56.47389
Tomsk State Pedagogical University,2018,99,2350,Tomsk,84.97667,56.47389
Tomsk State Pedagogical University,2019,112,2317,Tomsk,84.97667,56.47389
Tomsk State Pedagogical University,2020,121,2951,Tomsk,84.97667,56.47389
Tomsk State Pedagogical University,2021,120,3202,Tomsk,84.97667,56.47389
Tomsk State Pedagogical University,2022,69,2931,Tomsk,84.97667,56.47389
Tomsk State Pedagogical University,2023,32,1886,Tomsk,84.97667,56.47389
Tomsk State University of Architecture and Building,2012,29,100,Tomsk,84.958244,56.497517
Tomsk State University of Architecture and Building,2013,42,126,Tomsk,84.958244,56.497517
Tomsk State University of Architecture and Building,2014,104,188,Tomsk,84.958244,56.497517
Tomsk State University of Architecture and Building,2015,158,257,Tomsk,84.958244,56.497517
Tomsk State University of Architecture and Building,2016,154,354,Tomsk,84.958244,56.497517
Tomsk State University of Architecture and Building,2017,119,426,Tomsk,84.958244,56.497517
Tomsk State University of Architecture and Building,2018,161,478,Tomsk,84.958244,56.497517
Tomsk State University of Architecture and Building,2019,156,511,Tomsk,84.958244,56.497517
Tomsk State University of Architecture and Building,2020,161,563,Tomsk,84.958244,56.497517
Tomsk State University of Architecture and Building,2021,154,548,Tomsk,84.958244,56.497517
Tomsk State University of Architecture and Building,2022,124,529,Tomsk,84.958244,56.497517
Tomsk State University of Architecture and Building,2023,63,332,Tomsk,84.958244,56.497517
Tomsk State University of Control Systems and Radio-Electronics,2012,87,174,Tomsk,84.95,56.474167
Tomsk State University of Control Systems and Radio-Electronics,2013,79,210,Tomsk,84.95,56.474167
Tomsk State University of Control Systems and Radio-Electronics,2014,124,280,Tomsk,84.95,56.474167
Tomsk State University of Control Systems and Radio-Electronics,2015,178,408,Tomsk,84.95,56.474167
Tomsk State University of Control Systems and Radio-Electronics,2016,229,664,Tomsk,84.95,56.474167
Tomsk State University of Control Systems and Radio-Electronics,2017,249,986,Tomsk,84.95,56.474167
Tomsk State University of Control Systems and Radio-Electronics,2018,257,1488,Tomsk,84.95,56.474167
Tomsk State University of Control Systems and Radio-Electronics,2019,361,1839,Tomsk,84.95,56.474167
Tomsk State University of Control Systems and Radio-Electronics,2020,384,2433,Tomsk,84.95,56.474167
Tomsk State University of Control Systems and Radio-Electronics,2021,404,3177,Tomsk,84.95,56.474167
Tomsk State University of Control Systems and Radio-Electronics,2022,366,3794,Tomsk,84.95,56.474167
Tomsk State University of Control Systems and Radio-Electronics,2023,155,2365,Tomsk,84.95,56.474167
Transbaikal State University,2012,7,9,Chita,113.52963,52.03231
Transbaikal State University,2013,13,9,Chita,113.52963,52.03231
Transbaikal State University,2014,24,14,Chita,113.52963,52.03231
Transbaikal State University,2015,26,19,Chita,113.52963,52.03231
Transbaikal State University,2016,38,45,Chita,113.52963,52.03231
Transbaikal State University,2017,23,34,Chita,113.52963,52.03231
Transbaikal State University,2018,34,39,Chita,113.52963,52.03231
Transbaikal State University,2019,45,60,Chita,113.52963,52.03231
Transbaikal State University,2020,62,101,Chita,113.52963,52.03231
Transbaikal State University,2021,118,158,Chita,113.52963,52.03231
Transbaikal State University,2022,88,174,Chita,113.52963,52.03231
Transbaikal State University,2023,12,109,Chita,113.52963,52.03231
Transneft (Russia),2012,1,2,Moscow,37.629185,55.72635
Transneft (Russia),2013,2,2,Moscow,37.629185,55.72635
Transneft (Russia),2014,0,2,Moscow,37.629185,55.72635
Transneft (Russia),2015,10,9,Moscow,37.629185,55.72635
Transneft (Russia),2016,6,6,Moscow,37.629185,55.72635
Transneft (Russia),2017,26,20,Moscow,37.629185,55.72635
Transneft (Russia),2018,39,24,Moscow,37.629185,55.72635
Transneft (Russia),2019,34,38,Moscow,37.629185,55.72635
Transneft (Russia),2020,42,47,Moscow,37.629185,55.72635
Transneft (Russia),2021,33,53,Moscow,37.629185,55.72635
Transneft (Russia),2022,31,67,Moscow,37.629185,55.72635
Transneft (Russia),2023,8,33,Moscow,37.629185,55.72635
Tretyakov Gallery,2012,5,0,Moscow,37.620735,55.742104
Tretyakov Gallery,2013,2,3,Moscow,37.620735,55.742104
Tretyakov Gallery,2014,1,2,Moscow,37.620735,55.742104
Tretyakov Gallery,2015,2,0,Moscow,37.620735,55.742104
Tretyakov Gallery,2016,1,0,Moscow,37.620735,55.742104
Tretyakov Gallery,2017,2,0,Moscow,37.620735,55.742104
Tretyakov Gallery,2018,0,1,Moscow,37.620735,55.742104
Tretyakov Gallery,2019,4,0,Moscow,37.620735,55.742104
Tretyakov Gallery,2020,5,8,Moscow,37.620735,55.742104
Tretyakov Gallery,2021,7,6,Moscow,37.620735,55.742104
Tretyakov Gallery,2022,8,15,Moscow,37.620735,55.742104
Tretyakov Gallery,2023,0,5,Moscow,37.620735,55.742104
Troitsk Institute for Innovation and Fusion Research,2012,67,1085,Troitsk,37.295296,55.488102
Troitsk Institute for Innovation and Fusion Research,2013,82,1273,Troitsk,37.295296,55.488102
Troitsk Institute for Innovation and Fusion Research,2014,59,1339,Troitsk,37.295296,55.488102
Troitsk Institute for Innovation and Fusion Research,2015,82,1341,Troitsk,37.295296,55.488102
Troitsk Institute for Innovation and Fusion Research,2016,74,1459,Troitsk,37.295296,55.488102
Troitsk Institute for Innovation and Fusion Research,2017,70,1504,Troitsk,37.295296,55.488102
Troitsk Institute for Innovation and Fusion Research,2018,72,1406,Troitsk,37.295296,55.488102
Troitsk Institute for Innovation and Fusion Research,2019,70,1641,Troitsk,37.295296,55.488102
Troitsk Institute for Innovation and Fusion Research,2020,66,1550,Troitsk,37.295296,55.488102
Troitsk Institute for Innovation and Fusion Research,2021,62,1592,Troitsk,37.295296,55.488102
Troitsk Institute for Innovation and Fusion Research,2022,52,1426,Troitsk,37.295296,55.488102
Troitsk Institute for Innovation and Fusion Research,2023,24,862,Troitsk,37.295296,55.488102
Tsaritsyn Orthodox University of St. Sergius of Radonezh,2019,1,0,Volgograd,44.50328,48.71937
Tsaritsyn Orthodox University of St. Sergius of Radonezh,2022,1,0,Volgograd,44.50328,48.71937
Tsaritsyn Orthodox University of St. Sergius of Radonezh,2023,0,1,Volgograd,44.50328,48.71937
Tula Artillery Engineering Institute,NA,NA,NA,Tula,37.59271,54.16943
Tula Institute of Design & Technology,2022,1,0,Tula,37.613636,54.20106
Tula Regional Clinical Hospital,2014,5,0,Tula,37.69366,54.20838
Tula Regional Clinical Hospital,2015,9,1,Tula,37.69366,54.20838
Tula Regional Clinical Hospital,2016,8,5,Tula,37.69366,54.20838
Tula Regional Clinical Hospital,2017,5,9,Tula,37.69366,54.20838
Tula Regional Clinical Hospital,2018,13,4,Tula,37.69366,54.20838
Tula Regional Clinical Hospital,2019,15,19,Tula,37.69366,54.20838
Tula Regional Clinical Hospital,2020,11,27,Tula,37.69366,54.20838
Tula Regional Clinical Hospital,2021,14,44,Tula,37.69366,54.20838
Tula Regional Clinical Hospital,2022,8,39,Tula,37.69366,54.20838
Tula Regional Clinical Hospital,2023,4,28,Tula,37.69366,54.20838
Tula State Pedagogical University named after L.N. Tolstoy,2012,7,21,Tula,37.587254,54.15721
Tula State Pedagogical University named after L.N. Tolstoy,2013,10,34,Tula,37.587254,54.15721
Tula State Pedagogical University named after L.N. Tolstoy,2014,12,33,Tula,37.587254,54.15721
Tula State Pedagogical University named after L.N. Tolstoy,2015,13,35,Tula,37.587254,54.15721
Tula State Pedagogical University named after L.N. Tolstoy,2016,15,46,Tula,37.587254,54.15721
Tula State Pedagogical University named after L.N. Tolstoy,2017,34,67,Tula,37.587254,54.15721
Tula State Pedagogical University named after L.N. Tolstoy,2018,55,96,Tula,37.587254,54.15721
Tula State Pedagogical University named after L.N. Tolstoy,2019,110,144,Tula,37.587254,54.15721
Tula State Pedagogical University named after L.N. Tolstoy,2020,97,135,Tula,37.587254,54.15721
Tula State Pedagogical University named after L.N. Tolstoy,2021,195,135,Tula,37.587254,54.15721
Tula State Pedagogical University named after L.N. Tolstoy,2022,187,205,Tula,37.587254,54.15721
Tula State Pedagogical University named after L.N. Tolstoy,2023,82,169,Tula,37.587254,54.15721
Tula State University,2012,42,403,Tula,37.586388,54.166943
Tula State University,2013,47,446,Tula,37.586388,54.166943
Tula State University,2014,39,442,Tula,37.586388,54.166943
Tula State University,2015,84,599,Tula,37.586388,54.166943
Tula State University,2016,91,593,Tula,37.586388,54.166943
Tula State University,2017,152,678,Tula,37.586388,54.166943
Tula State University,2018,177,777,Tula,37.586388,54.166943
Tula State University,2019,251,1048,Tula,37.586388,54.166943
Tula State University,2020,215,1045,Tula,37.586388,54.166943
Tula State University,2021,329,1125,Tula,37.586388,54.166943
Tula State University,2022,272,1118,Tula,37.586388,54.166943
Tula State University,2023,119,797,Tula,37.586388,54.166943
Tula University,2012,39,242,Tula,37.594444,54.156197
Tula University,2013,18,209,Tula,37.594444,54.156197
Tula University,2014,17,255,Tula,37.594444,54.156197
Tula University,2015,34,198,Tula,37.594444,54.156197
Tula University,2016,38,171,Tula,37.594444,54.156197
Tula University,2017,19,155,Tula,37.594444,54.156197
Tula University,2018,30,156,Tula,37.594444,54.156197
Tula University,2019,27,160,Tula,37.594444,54.156197
Tula University,2020,25,167,Tula,37.594444,54.156197
Tula University,2021,21,144,Tula,37.594444,54.156197
Tula University,2022,24,138,Tula,37.594444,54.156197
Tula University,2023,3,76,Tula,37.594444,54.156197
Tuvan State University,2012,6,39,Kyzyl,94.436775,51.72097
Tuvan State University,2013,5,42,Kyzyl,94.436775,51.72097
Tuvan State University,2014,3,48,Kyzyl,94.436775,51.72097
Tuvan State University,2015,9,55,Kyzyl,94.436775,51.72097
Tuvan State University,2016,8,37,Kyzyl,94.436775,51.72097
Tuvan State University,2017,11,49,Kyzyl,94.436775,51.72097
Tuvan State University,2018,10,94,Kyzyl,94.436775,51.72097
Tuvan State University,2019,21,51,Kyzyl,94.436775,51.72097
Tuvan State University,2020,50,91,Kyzyl,94.436775,51.72097
Tuvan State University,2021,61,133,Kyzyl,94.436775,51.72097
Tuvan State University,2022,51,166,Kyzyl,94.436775,51.72097
Tuvan State University,2023,9,99,Kyzyl,94.436775,51.72097
Tver Institute of Ecology and Law,2014,1,0,Tver',35.859,56.852005
Tver Institute of Ecology and Law,2016,1,0,Tver',35.859,56.852005
Tver Institute of Ecology and Law,2021,0,1,Tver',35.859,56.852005
Tver Institute of Ecology and Law,2022,0,1,Tver',35.859,56.852005
Tver State Agricultural Academy,2012,2,1,Tver',35.899704,56.860443
Tver State Agricultural Academy,2013,3,3,Tver',35.899704,56.860443
Tver State Agricultural Academy,2014,0,1,Tver',35.899704,56.860443
Tver State Agricultural Academy,2015,2,1,Tver',35.899704,56.860443
Tver State Agricultural Academy,2016,3,0,Tver',35.899704,56.860443
Tver State Agricultural Academy,2017,2,0,Tver',35.899704,56.860443
Tver State Agricultural Academy,2018,1,3,Tver',35.899704,56.860443
Tver State Agricultural Academy,2019,8,0,Tver',35.899704,56.860443
Tver State Agricultural Academy,2020,13,9,Tver',35.899704,56.860443
Tver State Agricultural Academy,2021,22,10,Tver',35.899704,56.860443
Tver State Agricultural Academy,2022,11,16,Tver',35.899704,56.860443
Tver State Agricultural Academy,2023,5,18,Tver',35.899704,56.860443
Tver State Medical University,2012,26,17,Tver',35.899673,56.860577
